ID	CHARACTER	PINYIN	DOCULECT	SHIJING_NAME	SHJING_NUMBER	STANZA	VERSE	RHYMEID	POSITION	TEXT	ORDER	SOURCE
1802	偕	xié	Old_Chinese	國風·魏風·陟岵	110	110.3	2	110.3.b	5	行役夙夜必偕。	2	Baxter1992
1803	哉	zāi	Old_Chinese	國風·魏風·陟岵	110	110.3	3		3	上慎旃哉、	1	Baxter1992
1804	死	sǐ	Old_Chinese	國風·魏風·陟岵	110	110.3	3	110.3.b	3	猶來無死。	2	Baxter1992
1805	閒	xián	Old_Chinese	國風·魏風·十畝之間	111	111.1	1	111.1.a	3	十畝之閒兮、	1	Baxter1992
1806	閑	xián	Old_Chinese	國風·魏風·十畝之間	111	111.1	1	111.1.a	2	桑者閑閑兮。	2	Baxter1992
1807	閑	xián	Old_Chinese	國風·魏風·十畝之間	111	111.1	1	111.1.a	2	桑者閑閑兮。	2	Baxter1992
1808	還	hái	Old_Chinese	國風·魏風·十畝之間	111	111.1	2	111.1.a	3	行與子還兮。	1	Baxter1992
1809	外	wài	Old_Chinese	國風·魏風·十畝之間	111	111.2	1	111.2.a	3	十畝之外兮、	1	Baxter1992
1810	泄	xiè	Old_Chinese	國風·魏風·十畝之間	111	111.2	1	111.2.a	2	桑者泄泄兮。	2	Baxter1992
1811	泄	xiè	Old_Chinese	國風·魏風·十畝之間	111	111.2	1	111.2.a	2	桑者泄泄兮。	2	Baxter1992
1812	逝	shì	Old_Chinese	國風·魏風·十畝之間	111	111.2	2	111.2.a	3	行與子逝兮。	1	Baxter1992
1813	檀	tán	Old_Chinese	國風·魏風·伐檀	112	112.1	1	112.1.a	3	坎坎伐檀兮、	1	Baxter1992
1814	干	gàn	Old_Chinese	國風·魏風·伐檀	112	112.1	1	112.1.a	4	寘之河之干兮、	2	Baxter1992
1815	漣	lián	Old_Chinese	國風·魏風·伐檀	112	112.1	1	112.1.a	4	河水清且漣猗。	3	Baxter1992
1816	穡	sè	Old_Chinese	國風·魏風·伐檀	112	112.1	2		3	不稼不穡、	1	Baxter1992
1817	廛	chán	Old_Chinese	國風·魏風·伐檀	112	112.1	2	112.1.a	5	胡取禾三百廛兮。	2	Baxter1992
1818	獵	liè	Old_Chinese	國風·魏風·伐檀	112	112.1	3		3	不狩不獵、	1	Baxter1992
1819	貆	huán	Old_Chinese	國風·魏風·伐檀	112	112.1	3	112.1.a	6	胡瞻爾庭有縣貆兮。	2	Baxter1992
1820	子	zi	Old_Chinese	國風·魏風·伐檀	112	112.1	4		2	彼君子兮、	1	Baxter1992
1821	餐	cān	Old_Chinese	國風·魏風·伐檀	112	112.1	4	112.1.a	2	不素餐兮。	2	Baxter1992
1822	輻	fú	Old_Chinese	國風·魏風·伐檀	112	112.2	1	112.2.a	3	坎坎伐輻兮、	1	Baxter1992
1823	側	cè	Old_Chinese	國風·魏風·伐檀	112	112.2	1	112.2.a	4	寘之河之側兮、	2	Baxter1992
1824	直	zhí	Old_Chinese	國風·魏風·伐檀	112	112.2	1	112.2.a	4	河水清且直猗。	3	Baxter1992
1825	穡	sè	Old_Chinese	國風·魏風·伐檀	112	112.2	2		3	不稼不穡、	1	Baxter1992
1826	億	yì	Old_Chinese	國風·魏風·伐檀	112	112.2	2	112.2.a	5	胡取禾三百億兮。	2	Baxter1992
1827	獵	liè	Old_Chinese	國風·魏風·伐檀	112	112.2	3		3	不狩不獵、	1	Baxter1992
1828	特	tè	Old_Chinese	國風·魏風·伐檀	112	112.2	3	112.2.a	6	胡瞻爾庭有縣特兮。	2	Baxter1992
1829	子	zi	Old_Chinese	國風·魏風·伐檀	112	112.2	4		2	彼君子兮、	1	Baxter1992
1830	食	shí	Old_Chinese	國風·魏風·伐檀	112	112.2	4	112.2.a	2	不素食兮。	2	Baxter1992
1831	輪	lún	Old_Chinese	國風·魏風·伐檀	112	112.3	1	112.3.a	3	坎坎伐輪兮、	1	Baxter1992
1832	漘	chún	Old_Chinese	國風·魏風·伐檀	112	112.3	1	112.3.a	4	寘之河之漘兮、	2	Baxter1992
1833	淪	lún	Old_Chinese	國風·魏風·伐檀	112	112.3	1	112.3.a	4	河水清且淪猗。	3	Baxter1992
1834	穡	sè	Old_Chinese	國風·魏風·伐檀	112	112.3	2		3	不稼不穡、	1	Baxter1992
1835	囷	qūn	Old_Chinese	國風·魏風·伐檀	112	112.3	2	112.3.a	5	胡取禾三百囷兮。	2	Baxter1992
1836	獵	liè	Old_Chinese	國風·魏風·伐檀	112	112.3	3		3	不狩不獵、	1	Baxter1992
1837	鶉	chún	Old_Chinese	國風·魏風·伐檀	112	112.3	3	112.3.a	6	胡瞻爾庭有縣鶉兮。	2	Baxter1992
1838	子	zi	Old_Chinese	國風·魏風·伐檀	112	112.3	4		2	彼君子兮、	1	Baxter1992
1839	飧	sūn	Old_Chinese	國風·魏風·伐檀	112	112.3	4	112.3.a	2	不素飧兮。	2	Baxter1992
1840	鼠	shǔ	Old_Chinese	國風·魏風·碩鼠	113	113.1	1	113.1.a	1	碩鼠碩鼠、	1	Baxter1992
1841	黍	shǔ	Old_Chinese	國風·魏風·碩鼠	113	113.1	1	113.1.b	3	無食我黍。	2	Baxter1992
1842	女	nǚ	Old_Chinese	國風·魏風·碩鼠	113	113.1	2	113.1.a	3	三歲貫女、	1	Baxter1992
1843	顧	gù	Old_Chinese	國風·魏風·碩鼠	113	113.1	2	113.1.b	3	莫我肯顧。	2	Baxter1992
1844	女	nǚ	Old_Chinese	國風·魏風·碩鼠	113	113.1	3	113.1.a	3	逝將去女、	1	Baxter1992
1845	土	tǔ	Old_Chinese	國風·魏風·碩鼠	113	113.1	3	113.1.b	3	適彼樂土。	2	Baxter1992
1846	土	tǔ	Old_Chinese	國風·魏風·碩鼠	113	113.1	4	113.1.b	1	樂土樂土、	1	Baxter1992
1847	所	suǒ	Old_Chinese	國風·魏風·碩鼠	113	113.1	4	113.1.b	3	爰得我所。	2	Baxter1992
1848	鼠	shǔ	Old_Chinese	國風·魏風·碩鼠	113	113.2	1	113.2.a	1	碩鼠碩鼠、	1	Baxter1992
1849	麥	mài	Old_Chinese	國風·魏風·碩鼠	113	113.2	1	113.2.b	3	無食我麥。	2	Baxter1992
1850	女	nǚ	Old_Chinese	國風·魏風·碩鼠	113	113.2	2	113.2.a	3	三歲貫女、	1	Baxter1992
1851	德	dé	Old_Chinese	國風·魏風·碩鼠	113	113.2	2	113.2.b	3	莫我肯德。	2	Baxter1992
1852	女	nǚ	Old_Chinese	國風·魏風·碩鼠	113	113.2	3	113.2.a	3	逝將去女、	1	Baxter1992
1853	國	guó	Old_Chinese	國風·魏風·碩鼠	113	113.2	3	113.2.b	3	適彼樂國。	2	Baxter1992
1854	國	guó	Old_Chinese	國風·魏風·碩鼠	113	113.2	4	113.2.b	1	樂國樂國、	1	Baxter1992
1855	直	zhí	Old_Chinese	國風·魏風·碩鼠	113	113.2	4	113.2.b	3	爰得我直。	2	Baxter1992
1856	鼠	shǔ	Old_Chinese	國風·魏風·碩鼠	113	113.3	1	113.3.a	1	碩鼠碩鼠、	1	Baxter1992
1857	苗	miáo	Old_Chinese	國風·魏風·碩鼠	113	113.3	1	113.3.b	3	無食我苗。	2	Baxter1992
1858	女	nǚ	Old_Chinese	國風·魏風·碩鼠	113	113.3	2	113.3.a	3	三歲貫女、	1	Baxter1992
1859	勞	láo	Old_Chinese	國風·魏風·碩鼠	113	113.3	2	113.3.b	3	莫我肯勞。	2	Baxter1992
1860	女	nǚ	Old_Chinese	國風·魏風·碩鼠	113	113.3	3	113.3.a	3	逝將去女、	1	Baxter1992
1861	郊	jiāo	Old_Chinese	國風·魏風·碩鼠	113	113.3	3	113.3.b	3	適彼樂郊。	2	Baxter1992
1862	郊	jiāo	Old_Chinese	國風·魏風·碩鼠	113	113.3	4	113.3.b	1	樂郊樂郊、	1	Baxter1992
1863	號	hào	Old_Chinese	國風·魏風·碩鼠	113	113.3	4	113.3.b	3	誰之永號。	2	Baxter1992
1864	堂	táng	Old_Chinese	國風·唐風·蟋蟀	114	114.1	1	114.1.a	3	蟋蟀在堂、	1	Baxter1992
1865	莫	mò	Old_Chinese	國風·唐風·蟋蟀	114	114.1	1	114.1.b	3	歲聿其莫。	2	Baxter1992
1866	樂	lè	Old_Chinese	國風·唐風·蟋蟀	114	114.1	2		3	今我不樂、	1	Baxter1992
1867	除	chú	Old_Chinese	國風·唐風·蟋蟀	114	114.1	2	114.1.b	3	日月其除。	2	Baxter1992
1868	康	kāng	Old_Chinese	國風·唐風·蟋蟀	114	114.1	3	114.1.a	3	無已大康、	1	Baxter1992
1869	居	jū	Old_Chinese	國風·唐風·蟋蟀	114	114.1	3	114.1.b	3	職思其居。	2	Baxter1992
1870	荒	huāng	Old_Chinese	國風·唐風·蟋蟀	114	114.1	4	114.1.a	3	好樂無荒、	1	Baxter1992
1871	瞿	qú	Old_Chinese	國風·唐風·蟋蟀	114	114.1	4	114.1.b	2	良士瞿瞿。	2	Baxter1992
1872	瞿	qú	Old_Chinese	國風·唐風·蟋蟀	114	114.1	4	114.1.b	2	良士瞿瞿。	2	Baxter1992
1873	堂	táng	Old_Chinese	國風·唐風·蟋蟀	114	114.2	1	114.2.a	3	蟋蟀在堂、	1	Baxter1992
1874	逝	shì	Old_Chinese	國風·唐風·蟋蟀	114	114.2	1	114.2.b	3	歲聿其逝。	2	Baxter1992
1875	樂	lè	Old_Chinese	國風·唐風·蟋蟀	114	114.2	2		3	今我不樂、	1	Baxter1992
1876	邁	mài	Old_Chinese	國風·唐風·蟋蟀	114	114.2	2	114.2.b	3	日月其邁。	2	Baxter1992
1877	康	kāng	Old_Chinese	國風·唐風·蟋蟀	114	114.2	3	114.2.a	3	無已大康、	1	Baxter1992
1878	外	wài	Old_Chinese	國風·唐風·蟋蟀	114	114.2	3	114.2.b	3	職思其外。	2	Baxter1992
1879	荒	huāng	Old_Chinese	國風·唐風·蟋蟀	114	114.2	4	114.2.a	3	好樂無荒、	1	Baxter1992
1880	蹶	jué	Old_Chinese	國風·唐風·蟋蟀	114	114.2	4	114.2.b	2	良士蹶蹶。	2	Baxter1992
1881	蹶	jué	Old_Chinese	國風·唐風·蟋蟀	114	114.2	4	114.2.b	2	良士蹶蹶。	2	Baxter1992
1882	堂	táng	Old_Chinese	國風·唐風·蟋蟀	114	114.3	1	114.3.a	3	蟋蟀在堂、	1	Baxter1992
1883	休	xiū	Old_Chinese	國風·唐風·蟋蟀	114	114.3	1	114.3.b	3	役車其休。	2	Baxter1992
1884	樂	lè	Old_Chinese	國風·唐風·蟋蟀	114	114.3	2		3	今我不樂、	1	Baxter1992
1885	慆	tāo	Old_Chinese	國風·唐風·蟋蟀	114	114.3	2	114.3.b	3	日月其慆。	2	Baxter1992
1886	康	kāng	Old_Chinese	國風·唐風·蟋蟀	114	114.3	3	114.3.a	3	無已大康、	1	Baxter1992
1887	憂	yōu	Old_Chinese	國風·唐風·蟋蟀	114	114.3	3	114.3.b	3	職思其憂。	2	Baxter1992
1888	荒	huāng	Old_Chinese	國風·唐風·蟋蟀	114	114.3	4	114.3.a	3	好樂無荒、	1	Baxter1992
1889	休	xiū	Old_Chinese	國風·唐風·蟋蟀	114	114.3	4	114.3.b	2	良士休休。	2	Baxter1992
1890	休	xiū	Old_Chinese	國風·唐風·蟋蟀	114	114.3	4	114.3.b	2	良士休休。	2	Baxter1992
1891	樞	shū	Old_Chinese	國風·唐風·山有樞	115	115.1	1	115.1.a	2	山有樞、	1	Baxter1992
1892	榆	yú	Old_Chinese	國風·唐風·山有樞	115	115.1	1	115.1.a	2	隰有榆。	2	Baxter1992
1893	裳	shang	Old_Chinese	國風·唐風·山有樞	115	115.1	2		3	子有衣裳、	1	Baxter1992
1894	婁	lóu	Old_Chinese	國風·唐風·山有樞	115	115.1	2	115.1.a	3	弗曳弗婁。	2	Baxter1992
1895	馬	mǎ	Old_Chinese	國風·唐風·山有樞	115	115.1	3		3	子有車馬、	1	Baxter1992
1896	驅	qū	Old_Chinese	國風·唐風·山有樞	115	115.1	3	115.1.a	3	弗馳弗驅。	2	Baxter1992
1897	死	sǐ	Old_Chinese	國風·唐風·山有樞	115	115.1	4		2	宛其死矣、	1	Baxter1992
1898	愉	yú	Old_Chinese	國風·唐風·山有樞	115	115.1	4	115.1.a	3	他人是愉。	2	Baxter1992
1899	栲	kǎo	Old_Chinese	國風·唐風·山有樞	115	115.2	1	115.2.a	2	山有栲、	1	Baxter1992
1900	杻	chǒu	Old_Chinese	國風·唐風·山有樞	115	115.2	1	115.2.a	2	隰有杻。	2	Baxter1992
1901	內	nèi	Old_Chinese	國風·唐風·山有樞	115	115.2	2		3	子有廷內、	1	Baxter1992
1902	埽	sào	Old_Chinese	國風·唐風·山有樞	115	115.2	2	115.2.a	3	弗洒弗埽。	2	Baxter1992
1903	鼓	gǔ	Old_Chinese	國風·唐風·山有樞	115	115.2	3		3	子有鐘鼓、	1	Baxter1992
1904	考	kǎo	Old_Chinese	國風·唐風·山有樞	115	115.2	3	115.2.a	3	弗鼓弗考。	2	Baxter1992
1905	死	sǐ	Old_Chinese	國風·唐風·山有樞	115	115.2	4		2	宛其死矣、	1	Baxter1992
1906	保	bǎo	Old_Chinese	國風·唐風·山有樞	115	115.2	4	115.2.a	3	他人是保。	2	Baxter1992
1907	漆	qī	Old_Chinese	國風·唐風·山有樞	115	115.3	1	115.3.a	2	山有漆、	1	Baxter1992
1908	栗	lì	Old_Chinese	國風·唐風·山有樞	115	115.3	1	115.3.a	2	隰有栗。	2	Baxter1992
1909	食	shí	Old_Chinese	國風·唐風·山有樞	115	115.3	2		3	子有酒食、	1	Baxter1992
1910	瑟	sè	Old_Chinese	國風·唐風·山有樞	115	115.3	2	115.3.a	4	何不日鼓瑟。	2	Baxter1992
1911	樂	lè	Old_Chinese	國風·唐風·山有樞	115	115.3	3		3	且以喜樂、	1	Baxter1992
1912	日	rì	Old_Chinese	國風·唐風·山有樞	115	115.3	3	115.3.a	3	且以永日。	2	Baxter1992
1913	死	sǐ	Old_Chinese	國風·唐風·山有樞	115	115.3	4		2	宛其死矣、	1	Baxter1992
1914	室	shì	Old_Chinese	國風·唐風·山有樞	115	115.3	4	115.3.a	3	他人入室。	2	Baxter1992
1915	水	shuǐ	Old_Chinese	國風·唐風·揚之水	116	116.1	1		2	揚之水、	1	Baxter1992
1916	鑿	záo	Old_Chinese	國風·唐風·揚之水	116	116.1	1	116.1.a	2	白石鑿鑿。	2	Baxter1992
1917	鑿	záo	Old_Chinese	國風·唐風·揚之水	116	116.1	1	116.1.a	2	白石鑿鑿。	2	Baxter1992
1918	襮	bó	Old_Chinese	國風·唐風·揚之水	116	116.1	2	116.1.a	3	素衣朱襮、	1	Baxter1992
1919	沃	wò	Old_Chinese	國風·唐風·揚之水	116	116.1	2	116.1.a	3	從子于沃。	2	Baxter1992
1920	子	zi	Old_Chinese	國風·唐風·揚之水	116	116.1	3		3	既見君子、	1	Baxter1992
1921	樂	lè	Old_Chinese	國風·唐風·揚之水	116	116.1	3	116.1.a	3	云何不樂。	2	Baxter1992
1922	水	shuǐ	Old_Chinese	國風·唐風·揚之水	116	116.2	1		2	揚之水、	1	Baxter1992
1923	皓	hào	Old_Chinese	國風·唐風·揚之水	116	116.2	1	116.2.a	2	白石皓皓。	2	Baxter1992
1924	皓	hào	Old_Chinese	國風·唐風·揚之水	116	116.2	1	116.2.a	2	白石皓皓。	2	Baxter1992
1925	繡	xiù	Old_Chinese	國風·唐風·揚之水	116	116.2	2	116.2.a	3	素衣朱繡、	1	Baxter1992
1926	鵠	hú	Old_Chinese	國風·唐風·揚之水	116	116.2	2	116.2.a	3	從子于鵠。	2	Baxter1992
1927	子	zi	Old_Chinese	國風·唐風·揚之水	116	116.2	3		3	既見君子、	1	Baxter1992
1928	憂	yōu	Old_Chinese	國風·唐風·揚之水	116	116.2	3	116.2.a	3	云何其憂。	2	Baxter1992
1929	水	shuǐ	Old_Chinese	國風·唐風·揚之水	116	116.3	1		2	揚之水、	1	Baxter1992
1930	粼	lín	Old_Chinese	國風·唐風·揚之水	116	116.3	1	116.3.a	2	白石粼粼。	2	Baxter1992
1931	粼	lín	Old_Chinese	國風·唐風·揚之水	116	116.3	1	116.3.a	2	白石粼粼。	2	Baxter1992
1932	命	mìng	Old_Chinese	國風·唐風·揚之水	116	116.3	2	116.3.a	3	我聞有命、	1	Baxter1992
1933	人	rén	Old_Chinese	國風·唐風·揚之水	116	116.3	2	116.3.a	4	不敢以告人。	2	Baxter1992
1934	實	shí	Old_Chinese	國風·唐風·椒聊	117	117.1	1		3	椒聊之實、	1	Baxter1992
1935	升	shēng	Old_Chinese	國風·唐風·椒聊	117	117.1	1	117.1.a	3	蕃衍盈升。	2	Baxter1992
1936	子	zi	Old_Chinese	國風·唐風·椒聊	117	117.1	2		3	彼其之子、	1	Baxter1992
1937	朋	péng	Old_Chinese	國風·唐風·椒聊	117	117.1	2	117.1.a	3	碩大無朋。	2	Baxter1992
1938	聊	liáo	Old_Chinese	國風·唐風·椒聊	117	117.1	3	117.1.b	1	椒聊且、	1	Baxter1992
1939	條	tiáo	Old_Chinese	國風·唐風·椒聊	117	117.1	3	117.1.b	1	遠條且。	2	Baxter1992
1940	實	shí	Old_Chinese	國風·唐風·椒聊	117	117.2	1		3	椒聊之實、	1	Baxter1992
1941	匊	jū	Old_Chinese	國風·唐風·椒聊	117	117.2	1	117.2.a	3	蕃衍盈匊。	2	Baxter1992
1942	子	zi	Old_Chinese	國風·唐風·椒聊	117	117.2	2		3	彼其之子、	1	Baxter1992
1943	篤	dǔ	Old_Chinese	國風·唐風·椒聊	117	117.2	2	117.2.a	3	碩大且篤。	2	Baxter1992
1944	聊	liáo	Old_Chinese	國風·唐風·椒聊	117	117.2	3	117.2.b	1	椒聊且、	1	Baxter1992
1945	條	tiáo	Old_Chinese	國風·唐風·椒聊	117	117.2	3	117.2.b	1	遠條且。	2	Baxter1992
1946	薪	xīn	Old_Chinese	國風·唐風·綢繆	118	118.1	1	118.1.a	3	綢繆束薪、	1	Baxter1992
1947	天	tiān	Old_Chinese	國風·唐風·綢繆	118	118.1	1	118.1.a	3	三星在天。	2	Baxter1992
1948	夕	xī	Old_Chinese	國風·唐風·綢繆	118	118.1	2		1	今夕何夕、	1	Baxter1992
1949	人	rén	Old_Chinese	國風·唐風·綢繆	118	118.1	2	118.1.a	3	見此良人。	2	Baxter1992
1950	子	zi	Old_Chinese	國風·唐風·綢繆	118	118.1	3		0	子兮子兮、	1	Baxter1992
1951	人	rén	Old_Chinese	國風·唐風·綢繆	118	118.1	3	118.1.a	3	如此良人何。	2	Baxter1992
1952	芻	chú	Old_Chinese	國風·唐風·綢繆	118	118.2	1	118.2.a	3	綢繆束芻、	1	Baxter1992
1953	隅	yú	Old_Chinese	國風·唐風·綢繆	118	118.2	1	118.2.a	3	三星在隅。	2	Baxter1992
1954	夕	xī	Old_Chinese	國風·唐風·綢繆	118	118.2	2		1	今夕何夕、	1	Baxter1992
1955	逅	hòu	Old_Chinese	國風·唐風·綢繆	118	118.2	2	118.2.a	3	見此邂逅。	2	Baxter1992
1956	子	zi	Old_Chinese	國風·唐風·綢繆	118	118.2	3		0	子兮子兮、	1	Baxter1992
1957	逅	hòu	Old_Chinese	國風·唐風·綢繆	118	118.2	3	118.2.a	3	如此邂逅何。	2	Baxter1992
1958	楚	chǔ	Old_Chinese	國風·唐風·綢繆	118	118.3	1	118.3.a	3	綢繆束楚、	1	Baxter1992
1959	戶	hù	Old_Chinese	國風·唐風·綢繆	118	118.3	1	118.3.a	3	三星在戶。	2	Baxter1992
1960	夕	xī	Old_Chinese	國風·唐風·綢繆	118	118.3	2		1	今夕何夕、	1	Baxter1992
1961	者	zhě	Old_Chinese	國風·唐風·綢繆	118	118.3	2	118.3.a	3	見此粲者。	2	Baxter1992
1962	子	zi	Old_Chinese	國風·唐風·綢繆	118	118.3	3		0	子兮子兮、	1	Baxter1992
1963	者	zhě	Old_Chinese	國風·唐風·綢繆	118	118.3	3	118.3.a	3	如此粲者何。	2	Baxter1992
1964	杜	dù	Old_Chinese	國風·唐風·杕杜	119	119.1	1	119.1.a	3	有杕之杜、	1	Baxter1992
1965	湑	xū	Old_Chinese	國風·唐風·杕杜	119	119.1	1	119.1.a	2	其葉湑湑。	2	Baxter1992
1966	湑	xū	Old_Chinese	國風·唐風·杕杜	119	119.1	1	119.1.a	2	其葉湑湑。	2	Baxter1992
1967	踽	jǔ	Old_Chinese	國風·唐風·杕杜	119	119.1	2	119.1.a	2	獨行踽踽。	1	Baxter1992
1968	踽	jǔ	Old_Chinese	國風·唐風·杕杜	119	119.1	2	119.1.a	2	獨行踽踽。	1	Baxter1992
1969	人	rén	Old_Chinese	國風·唐風·杕杜	119	119.1	3		3	豈無他人、	1	Baxter1992
1970	父	fù	Old_Chinese	國風·唐風·杕杜	119	119.1	3	119.1.a	4	不如我同父。	2	Baxter1992
1971	人	rén	Old_Chinese	國風·唐風·杕杜	119	119.1	4		3	嗟行之人、	1	Baxter1992
1972	比	bǐ	Old_Chinese	國風·唐風·杕杜	119	119.1	4	119.1.b	2	胡不比焉。	2	Baxter1992
1973	弟	dì	Old_Chinese	國風·唐風·杕杜	119	119.1	5		3	人無兄弟、	1	Baxter1992
1974	佽	cì	Old_Chinese	國風·唐風·杕杜	119	119.1	5	119.1.b	2	胡不佽焉。	2	Baxter1992
1975	杜	dù	Old_Chinese	國風·唐風·杕杜	119	119.2	1		3	有杕之杜、	1	Baxter1992
1976	菁	jīng	Old_Chinese	國風·唐風·杕杜	119	119.2	1	119.2.a	2	其葉菁菁。	2	Baxter1992
1977	菁	jīng	Old_Chinese	國風·唐風·杕杜	119	119.2	1	119.2.a	2	其葉菁菁。	2	Baxter1992
1978	睘	qióng	Old_Chinese	國風·唐風·杕杜	119	119.2	2	119.2.a	2	獨行睘睘。	1	Baxter1992
1979	睘	qióng	Old_Chinese	國風·唐風·杕杜	119	119.2	2	119.2.a	2	獨行睘睘。	1	Baxter1992
1980	人	rén	Old_Chinese	國風·唐風·杕杜	119	119.2	3		3	豈無他人、	1	Baxter1992
1981	姓	xìng	Old_Chinese	國風·唐風·杕杜	119	119.2	3	119.2.a	4	不如我同姓。	2	Baxter1992
1982	人	rén	Old_Chinese	國風·唐風·杕杜	119	119.2	4		3	嗟行之人、	1	Baxter1992
1983	比	bǐ	Old_Chinese	國風·唐風·杕杜	119	119.2	4	119.2.b	2	胡不比焉。	2	Baxter1992
1984	弟	dì	Old_Chinese	國風·唐風·杕杜	119	119.2	5		3	人無兄弟、	1	Baxter1992
1985	佽	cì	Old_Chinese	國風·唐風·杕杜	119	119.2	5	119.2.b	2	胡不佽焉。	2	Baxter1992
172	巢	cháo	Old_Chinese	國風·召南·鵲巢	12	12.1	1		3	維鵲有巢、	1	Baxter1992
173	居	jū	Old_Chinese	國風·召南·鵲巢	12	12.1	1	12.1.a	2	維鳩居之。	2	Baxter1992
174	歸	guī	Old_Chinese	國風·召南·鵲巢	12	12.1	2		3	之子于歸、	1	Baxter1992
175	御	yù	Old_Chinese	國風·召南·鵲巢	12	12.1	2	12.1.a	2	百兩御之。	2	Baxter1992
176	巢	cháo	Old_Chinese	國風·召南·鵲巢	12	12.2	1		3	維鵲有巢、	1	Baxter1992
177	方	fāng	Old_Chinese	國風·召南·鵲巢	12	12.2	1	12.2.a	2	維鳩方之。	2	Baxter1992
178	歸	guī	Old_Chinese	國風·召南·鵲巢	12	12.2	2		3	之子于歸、	1	Baxter1992
179	將	jiāng	Old_Chinese	國風·召南·鵲巢	12	12.2	2	12.2.a	2	百兩將之。	2	Baxter1992
180	巢	cháo	Old_Chinese	國風·召南·鵲巢	12	12.3	1		3	維鵲有巢、	1	Baxter1992
181	盈	yíng	Old_Chinese	國風·召南·鵲巢	12	12.3	1	12.3.a	2	維鳩盈之。	2	Baxter1992
182	歸	guī	Old_Chinese	國風·召南·鵲巢	12	12.3	2		3	之子于歸、	1	Baxter1992
183	成	chéng	Old_Chinese	國風·召南·鵲巢	12	12.3	2	12.3.a	2	百兩成之。	2	Baxter1992
1986	袪	qū	Old_Chinese	國風·唐風·羔裘	120	120.1	1	120.1.a	3	羔裘豹袪、	1	Baxter1992
1987	居	jū	Old_Chinese	國風·唐風·羔裘	120	120.1	1	120.1.a	3	自我人居居。	2	Baxter1992
1988	居	jū	Old_Chinese	國風·唐風·羔裘	120	120.1	1	120.1.a	3	自我人居居。	2	Baxter1992
1989	人	rén	Old_Chinese	國風·唐風·羔裘	120	120.1	2		3	豈無他人、	1	Baxter1992
1990	故	gù	Old_Chinese	國風·唐風·羔裘	120	120.1	2	120.1.a	3	維子之故。	2	Baxter1992
1991	褎	xiù	Old_Chinese	國風·唐風·羔裘	120	120.2	1	120.2.a	3	羔裘豹褎、	1	Baxter1992
1992	究	jiū	Old_Chinese	國風·唐風·羔裘	120	120.2	1	120.2.a	3	自我人究究。	2	Baxter1992
1993	究	jiū	Old_Chinese	國風·唐風·羔裘	120	120.2	1	120.2.a	3	自我人究究。	2	Baxter1992
1994	人	rén	Old_Chinese	國風·唐風·羔裘	120	120.2	2		3	豈無他人、	1	Baxter1992
1995	好	hǎo	Old_Chinese	國風·唐風·羔裘	120	120.2	2	120.2.a	3	維子之好。	2	Baxter1992
1996	羽	yǔ	Old_Chinese	國風·唐風·鴇羽	121	121.1	1	121.1.a	3	肅肅鴇羽、	1	Baxter1992
1997	栩	xǔ	Old_Chinese	國風·唐風·鴇羽	121	121.1	1	121.1.a	3	集于苞栩。	2	Baxter1992
1998	盬	gǔ	Old_Chinese	國風·唐風·鴇羽	121	121.1	2	121.1.a	3	王事靡盬、	1	Baxter1992
1999	黍	shǔ	Old_Chinese	國風·唐風·鴇羽	121	121.1	2	121.1.a	4	不能蓺稷黍、	2	Baxter1992
2000	怙	hù	Old_Chinese	國風·唐風·鴇羽	121	121.1	2	121.1.a	3	父母何怙。	3	Baxter1992
2001	天	tiān	Old_Chinese	國風·唐風·鴇羽	121	121.1	3		3	悠悠蒼天、	1	Baxter1992
2002	所	suǒ	Old_Chinese	國風·唐風·鴇羽	121	121.1	3	121.1.a	3	曷其有所。	2	Baxter1992
2003	翼	yì	Old_Chinese	國風·唐風·鴇羽	121	121.2	1	121.2.a	3	肅肅鴇翼、	1	Baxter1992
2004	棘	jí	Old_Chinese	國風·唐風·鴇羽	121	121.2	1	121.2.a	3	集于苞棘。	2	Baxter1992
2005	盬	gǔ	Old_Chinese	國風·唐風·鴇羽	121	121.2	2		3	王事靡盬、	1	Baxter1992
2006	稷	jì	Old_Chinese	國風·唐風·鴇羽	121	121.2	2	121.2.a	4	不能蓺黍稷、	2	Baxter1992
2007	食	shí	Old_Chinese	國風·唐風·鴇羽	121	121.2	2	121.2.a	3	父母何食。	3	Baxter1992
2008	天	tiān	Old_Chinese	國風·唐風·鴇羽	121	121.2	3		3	悠悠蒼天、	1	Baxter1992
2009	極	jí	Old_Chinese	國風·唐風·鴇羽	121	121.2	3	121.2.a	3	曷其有極。	2	Baxter1992
2010	行	xíng	Old_Chinese	國風·唐風·鴇羽	121	121.3	1	121.3.a	3	肅肅鴇行、	1	Baxter1992
2011	桑	sāng	Old_Chinese	國風·唐風·鴇羽	121	121.3	1	121.3.a	3	集于苞桑。	2	Baxter1992
2012	盬	gǔ	Old_Chinese	國風·唐風·鴇羽	121	121.3	2		3	王事靡盬、	1	Baxter1992
2013	粱	liáng	Old_Chinese	國風·唐風·鴇羽	121	121.3	2	121.3.a	4	不能蓺稻粱、	2	Baxter1992
2014	嘗	cháng	Old_Chinese	國風·唐風·鴇羽	121	121.3	2	121.3.a	3	父母何嘗。	3	Baxter1992
2015	天	tiān	Old_Chinese	國風·唐風·鴇羽	121	121.3	3		3	悠悠蒼天、	1	Baxter1992
